"","area","location","timepoint","date","measurer","waves","sun","rain","temp","st.catch","end.catch","visibility","ID","zone","sex","sex.method","roundness","length","weight","comment","roundness2","date2","meanmaxtempdate","datetomeanmax"
"4145","Helligvaer","Tjonnoyskaeret","1","25.05.2022","TA",0,"N","N",8,"15:25","18:00","medium",27,"3","m","af","m",63.5,205,"","m",2024-05-25,2022-07-03,691.25
"4146","Helligvaer","Tjonnoyskaeret","1","25.05.2022","TA",0,"N","N",8,"15:25","18:00","medium",54,"1","m","af","m",66,212,"","m",2024-05-25,2022-07-03,691.25
"4147","Helligvaer","Tjonnoyskaeret","1","25.05.2022","TA",0,"N","N",8,"15:25","18:00","medium",18,"2","m","af","m",65,215,"","m",2024-05-25,2022-07-03,691.25
"4148","Helligvaer","Tjonnoyskaeret","1","25.05.2022","TA",0,"N","N",8,"15:25","18:00","medium",53,"1","m","af","m",64.5,228,"","m",2024-05-25,2022-07-03,691.25
"4149","Helligvaer","Tjonnoyskaeret","1","25.05.2022","TA",0,"N","N",8,"15:25","18:00","medium",1,"2","m","af","m",64,229,"","m",2024-05-25,2022-07-03,691.25
"4150","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",32,"1","u","","u",36,27,"","u",2024-06-15,2022-07-03,712.25
"4151","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",73,"2","u","","u",36,34,"","u",2024-06-15,2022-07-03,712.25
"4152","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",36,"2","m","","m",37,34,"","m",2024-06-15,2022-07-03,712.25
"4153","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",72,"2","u","","u",36.5,35,"","u",2024-06-15,2022-07-03,712.25
"4154","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",71,"2","u","","u",37,35,"","u",2024-06-15,2022-07-03,712.25
"4155","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",31,"1","u","","u",38.5,38,"","u",2024-06-15,2022-07-03,712.25
"4156","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",74,"2","u","","u",38.5,40,"","u",2024-06-15,2022-07-03,712.25
"4157","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",27,"1","f","","2",37.5,41,"","2",2024-06-15,2022-07-03,712.25
"4158","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",54,"2","f","","1",39.5,41,"","1",2024-06-15,2022-07-03,712.25
"4159","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",70,"2","u","","u",39.5,41,"","u",2024-06-15,2022-07-03,712.25
"4160","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",60,"2","f","","1",36,42,"","1",2024-06-15,2022-07-03,712.25
"4161","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",13,"1","f","","1",39.5,42,"","1",2024-06-15,2022-07-03,712.25
"4162","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",66,"2","f","","3",37,43,"","3",2024-06-15,2022-07-03,712.25
"4163","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",55,"2","f","","1",39.5,43,"","1",2024-06-15,2022-07-03,712.25
"4164","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",75,"2","u","","u",40,44,"","u",2024-06-15,2022-07-03,712.25
"4165","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",20,"1","m","","m",41,47,"","m",2024-06-15,2022-07-03,712.25
"4166","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",6,"1","f","","1",41,48,"","1",2024-06-15,2022-07-03,712.25
"4167","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",38,"2","m","","m",42,48,"","m",2024-06-15,2022-07-03,712.25
"4168","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",48,"2","f","","2",39.5,49,"","2",2024-06-15,2022-07-03,712.25
"4169","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",53,"2","f","","3",39.5,50,"","3",2024-06-15,2022-07-03,712.25
"4170","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",63,"2","f","","1",42,51,"","1",2024-06-15,2022-07-03,712.25
"4171","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",68,"2","f","","2",39,52,"","2",2024-06-15,2022-07-03,712.25
"4172","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",61,"2","f","","1",40.5,52,"","1",2024-06-15,2022-07-03,712.25
"4173","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",1,"1","m","","m",41,52,"","m",2024-06-15,2022-07-03,712.25
"4174","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",26,"1","m","","m",41,53,"","m",2024-06-15,2022-07-03,712.25
"4175","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",44,"2","m","","m",41,53,"","m",2024-06-15,2022-07-03,712.25
"4176","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",30,"1","f","","1",42.5,53,"","1",2024-06-15,2022-07-03,712.25
"4177","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",39,"2","m","","m",41.5,54,"","m",2024-06-15,2022-07-03,712.25
"4178","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",45,"2","m","","m",42.5,54,"","m",2024-06-15,2022-07-03,712.25
"4179","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",5,"1","f","","1",42.5,55,"","1",2024-06-15,2022-07-03,712.25
"4180","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",65,"2","f","","3",41,56,"","3",2024-06-15,2022-07-03,712.25
"4181","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",12,"1","f","","3",41.5,57,"","3",2024-06-15,2022-07-03,712.25
"4182","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",43,"2","m","","m",44.5,57,"","m",2024-06-15,2022-07-03,712.25
"4183","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",29,"1","f","","1",43.5,59,"","1",2024-06-15,2022-07-03,712.25
"4184","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",47,"2","f","","3",42,60,"","3",2024-06-15,2022-07-03,712.25
"4185","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",40,"2","m","","m",43.5,60,"","m",2024-06-15,2022-07-03,712.25
"4186","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",64,"2","f","","2",41.5,61,"","2",2024-06-15,2022-07-03,712.25
"4187","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",62,"2","f","","2",43,62,"","2",2024-06-15,2022-07-03,712.25
"4188","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",24,"1","m","","m",46,62,"","m",2024-06-15,2022-07-03,712.25
"4189","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",59,"2","f","","3",43,63,"","3",2024-06-15,2022-07-03,712.25
"4190","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",51,"2","f","","1",44.5,65,"","1",2024-06-15,2022-07-03,712.25
"4191","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",56,"2","f","","2",43,66,"","2",2024-06-15,2022-07-03,712.25
"4192","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",42,"2","m","","m",45,66,"","m",2024-06-15,2022-07-03,712.25
"4193","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",69,"2","f","","1",45.5,66,"","1",2024-06-15,2022-07-03,712.25
"4194","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",41,"2","m","","m",46,67,"","m",2024-06-15,2022-07-03,712.25
"4195","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",15,"1","m","","m",45,68,"","m",2024-06-15,2022-07-03,712.25
"4196","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",28,"1","f","","2",45,68,"","2",2024-06-15,2022-07-03,712.25
"4197","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",16,"1","m","","m",45.5,68,"","m",2024-06-15,2022-07-03,712.25
"4198","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",9,"1","f","","2",44,69,"","2",2024-06-15,2022-07-03,712.25
"4199","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",11,"1","f","","1",46,69,"","1",2024-06-15,2022-07-03,712.25
"4200","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",58,"2","f","","1",46,69,"","1",2024-06-15,2022-07-03,712.25
"4201","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",7,"1","f","","3",45,71,"","3",2024-06-15,2022-07-03,712.25
"4202","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",10,"1","f","","2",46.5,72,"","2",2024-06-15,2022-07-03,712.25
"4203","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",8,"1","f","","2",47,74,"","2",2024-06-15,2022-07-03,712.25
"4204","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",67,"2","f","","2",46,75,"","2",2024-06-15,2022-07-03,712.25
"4205","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",35,"2","m","","m",47.5,78,"","m",2024-06-15,2022-07-03,712.25
"4206","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",25,"1","m","","m",48,81,"","m",2024-06-15,2022-07-03,712.25
"4207","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",18,"1","f","","1",47.5,82,"","1",2024-06-15,2022-07-03,712.25
"4208","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",4,"1","f","","2",47,83,"","2",2024-06-15,2022-07-03,712.25
"4209","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",17,"1","f","","2",47.5,94,"","2",2024-06-15,2022-07-03,712.25
"4210","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",34,"2","m","","m",52,105,"","m",2024-06-15,2022-07-03,712.25
"4211","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",22,"1","f","","2",56.5,125,"","2",2024-06-15,2022-07-03,712.25
"4212","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",2,"1","f","","2",58,136,"","2",2024-06-15,2022-07-03,712.25
"4213","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",14,"1","f","","2",58,143,"","2",2024-06-15,2022-07-03,712.25
"4214","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",49,"2","f","","2",59.5,147,"","2",2024-06-15,2022-07-03,712.25
"4215","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",21,"1","f","","2",58,151,"","2",2024-06-15,2022-07-03,712.25
"4216","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",37,"2","m","","m",61.5,151,"","m",2024-06-15,2022-07-03,712.25
"4217","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",3,"1","f","","3",56.5,152,"","3",2024-06-15,2022-07-03,712.25
"4218","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",46,"2","f","","2",61,154,"","2",2024-06-15,2022-07-03,712.25
"4219","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",57,"2","f","","3",57,160,"","3",2024-06-15,2022-07-03,712.25
"4220","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",50,"2","f","","2",60.5,170,"","2",2024-06-15,2022-07-03,712.25
"4221","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",19,"1","m","","m",62,175,"","m",2024-06-15,2022-07-03,712.25
"4222","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",23,"1","f","","3",61,188,"","3",2024-06-15,2022-07-03,712.25
"4223","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",33,"2","m","","m",67.5,191,"","m",2024-06-15,2022-07-03,712.25
"4224","Helligvaer","Tjonnoyskaeret","2","15.06.2022","TA",0,"N","N",9.9,"21:30","00:00","good",52,"2","f","","2",65,198,"","2",2024-06-15,2022-07-03,712.25
"4225","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",5,"Trond","f","","1",41,49,"","1",2024-07-12,2022-07-03,739.25
"4226","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",36,"Trond","m","","m",42.5,54,"","m",2024-07-12,2022-07-03,739.25
"4227","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",57,"Erik","f","","1",44,57,"dead","1",2024-07-12,2022-07-03,739.25
"4228","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",15,"Trond","f","","1",43.5,58,"","1",2024-07-12,2022-07-03,739.25
"4229","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",68,"Erik","f","","1",44.5,58,"","1",2024-07-12,2022-07-03,739.25
"4230","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",92,"Erik","f","","1",44.5,58,"","1",2024-07-12,2022-07-03,739.25
"4231","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",14,"Trond","f","","1",44,59,"","1",2024-07-12,2022-07-03,739.25
"4232","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",74,"Erik","f","","1",44.5,59,"","1",2024-07-12,2022-07-03,739.25
"4233","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",62,"Erik","f","","1",42,60,"","1",2024-07-12,2022-07-03,739.25
"4234","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",29,"Trond","f","","1",43,60,"","1",2024-07-12,2022-07-03,739.25
"4235","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",91,"Erik","f","","1",44,60,"","1",2024-07-12,2022-07-03,739.25
"4236","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",6,"Trond","f","","1",45,61,"","1",2024-07-12,2022-07-03,739.25
"4237","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",66,"Erik","f","","1",45,61,"","1",2024-07-12,2022-07-03,739.25
"4238","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",31,"Trond","f","","1",46,61,"","1",2024-07-12,2022-07-03,739.25
"4239","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",39,"Trond","f","","1",45,64,"","1",2024-07-12,2022-07-03,739.25
"4240","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",73,"Erik","f","","1",45,64,"","1",2024-07-12,2022-07-03,739.25
"4241","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",25,"Trond","f","","1",46,65,"","1",2024-07-12,2022-07-03,739.25
"4242","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",88,"Erik","f","","1",46,65,"","1",2024-07-12,2022-07-03,739.25
"4243","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",11,"Trond","f","","1",46,68,"","1",2024-07-12,2022-07-03,739.25
"4244","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",42,"Trond","f","","1",46,68,"","1",2024-07-12,2022-07-03,739.25
"4245","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",79,"Erik","f","","1",46.5,68,"","1",2024-07-12,2022-07-03,739.25
"4246","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",21,"Trond","m","","m",45.5,69,"","m",2024-07-12,2022-07-03,739.25
"4247","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",81,"Erik","f","","1",46,69,"","1",2024-07-12,2022-07-03,739.25
"4248","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",47,"Erik","f","","1",46,70,"","1",2024-07-12,2022-07-03,739.25
"4249","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",76,"Erik","f","","1",46,70,"","1",2024-07-12,2022-07-03,739.25
"4250","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",87,"Erik","f","","1",46,70,"","1",2024-07-12,2022-07-03,739.25
"4251","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",49,"Erik","f","","1",47,70,"","1",2024-07-12,2022-07-03,739.25
"4252","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",85,"Erik","f","","1",47,72,"","1",2024-07-12,2022-07-03,739.25
"4253","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",32,"Trond","f","","1",48,72,"","1",2024-07-12,2022-07-03,739.25
"4254","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",51,"Erik","f","","1",46,73,"dead","1",2024-07-12,2022-07-03,739.25
"4255","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",35,"Trond","m","","m",46.5,73,"","m",2024-07-12,2022-07-03,739.25
"4256","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",55,"Erik","f","","1",47,73,"","1",2024-07-12,2022-07-03,739.25
"4257","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",77,"Erik","f","","1",47,74,"","1",2024-07-12,2022-07-03,739.25
"4258","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",19,"Trond","f","","1",48,74,"","1",2024-07-12,2022-07-03,739.25
"4259","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",54,"Erik","f","","1",48.5,74,"","1",2024-07-12,2022-07-03,739.25
"4260","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",40,"Trond","f","","1",46,75,"","1",2024-07-12,2022-07-03,739.25
"4261","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",75,"Erik","f","","1",46,75,"","1",2024-07-12,2022-07-03,739.25
"4262","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",34,"Trond","m","","m",46.5,75,"","m",2024-07-12,2022-07-03,739.25
"4263","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",48,"Erik","f","","1",47,75,"","1",2024-07-12,2022-07-03,739.25
"4264","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",72,"Erik","f","","1",48.5,75,"","1",2024-07-12,2022-07-03,739.25
"4265","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",44,"Erik","f","","1",48,76,"","1",2024-07-12,2022-07-03,739.25
"4266","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",38,"Trond","f","","1",48,79,"","1",2024-07-12,2022-07-03,739.25
"4267","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",90,"Erik","f","","1",48,79,"","1",2024-07-12,2022-07-03,739.25
"4268","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",93,"Erik","m","","m",48,79,"","m",2024-07-12,2022-07-03,739.25
"4269","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",82,"Erik","f","","1",49,79,"","1",2024-07-12,2022-07-03,739.25
"4270","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",67,"Erik","f","","1",47,80,"","1",2024-07-12,2022-07-03,739.25
"4271","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",78,"Erik","f","","1",47,80,"","1",2024-07-12,2022-07-03,739.25
"4272","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",4,"Trond","f","","1",47.5,80,"","1",2024-07-12,2022-07-03,739.25
"4273","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",16,"Trond","f","","1",48,81,"","1",2024-07-12,2022-07-03,739.25
"4274","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",3,"Trond","f","","1",49,81,"","1",2024-07-12,2022-07-03,739.25
"4275","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",26,"Trond","f","","1",49,81,"","1",2024-07-12,2022-07-03,739.25
"4276","Helligvaer","Tjonnoyskaeret","3","12.07.2022","TA",30,"N","Y",14.1,"21:03","22:51","medium",60,"Erik","f","","1",50,81,"","1",2024-07-12,2022-07-03,739.25
