"","Year","Mo","Da","T0m","T2m","T4m","datetime","datemonth","Area","sl_av_7d"
"27652","2007",6,29,11.9,11.64,11.18,2007-06-29,1900-06-29,"Helligvaer",NA
"27653","2007",6,30,11.56,11.56,11.55,2007-06-30,1900-06-30,"Helligvaer",NA
"27654","2007",7,1,12.49,11.69,10.87,2007-07-01,1900-07-01,"Helligvaer",NA
"27655","2007",7,2,13.11,12.38,10.91,2007-07-02,1900-07-02,"Helligvaer",NA
"27656","2007",7,3,13.52,12.66,10.84,2007-07-03,1900-07-03,"Helligvaer",NA
"27657","2007",7,4,13.9,12.91,11.06,2007-07-04,1900-07-04,"Helligvaer",NA
"27658","2007",7,5,14.47,13.19,11.14,2007-07-05,1900-07-05,"Helligvaer",NA
"27659","2007",7,6,14.39,13.55,11.5,2007-07-06,1900-07-06,"Helligvaer",NA
"27660","2007",7,7,14.89,14.23,11.46,2007-07-07,1900-07-07,"Helligvaer",NA
"27661","2007",7,8,14.98,14.18,12.01,2007-07-08,1900-07-08,"Helligvaer",NA
"27662","2007",7,9,14.51,14.18,12.92,2007-07-09,1900-07-09,"Helligvaer",NA
"27663","2007",7,10,14.03,13.26,12.34,2007-07-10,1900-07-10,"Helligvaer",NA
"27664","2007",7,11,14.47,13.74,12.95,2007-07-11,1900-07-11,"Helligvaer",NA
"27665","2007",7,12,15.26,14.03,13.07,2007-07-12,1900-07-12,"Helligvaer",NA
"27666","2007",7,13,12.89,12.38,11.75,2007-07-13,1900-07-13,"Helligvaer",NA
"27667","2007",7,14,13.18,12.86,12.45,2007-07-14,1900-07-14,"Helligvaer",NA
"27668","2007",7,15,13.95,13.88,13.54,2007-07-15,1900-07-15,"Helligvaer",NA
"27669","2007",7,16,13.27,12.83,12.29,2007-07-16,1900-07-16,"Helligvaer",NA
"27670","2007",7,17,13.32,13.14,12.67,2007-07-17,1900-07-17,"Helligvaer",NA
"27671","2007",7,18,13.02,12.96,12.63,2007-07-18,1900-07-18,"Helligvaer",NA
"27672","2007",7,19,13.22,13.22,13.22,2007-07-19,1900-07-19,"Helligvaer",NA
"27673","2007",7,20,11.94,11.85,11.35,2007-07-20,1900-07-20,"Helligvaer",NA
"27674","2007",7,21,11.28,11.25,11.18,2007-07-21,1900-07-21,"Helligvaer",NA
"27675","2007",7,22,12.12,12.05,11.97,2007-07-22,1900-07-22,"Helligvaer",NA
"27676","2007",7,23,12.34,12.32,12.28,2007-07-23,1900-07-23,"Helligvaer",NA
"27677","2007",7,24,12.47,12.47,12.47,2007-07-24,1900-07-24,"Helligvaer",NA
"27678","2007",7,25,12.72,12.72,12.71,2007-07-25,1900-07-25,"Helligvaer",NA
"27679","2007",7,26,12.73,12.62,12.36,2007-07-26,1900-07-26,"Helligvaer",NA
"27680","2007",7,27,12.62,12.64,12.6,2007-07-27,1900-07-27,"Helligvaer",NA
"27681","2007",7,28,13.03,12.84,12.69,2007-07-28,1900-07-28,"Helligvaer",NA
"27682","2007",7,29,13.58,13.4,12.96,2007-07-29,1900-07-29,"Helligvaer",NA
"27683","2007",7,30,13.58,13.41,12.83,2007-07-30,1900-07-30,"Helligvaer",NA
"27684","2007",7,31,13.52,13.06,12.5,2007-07-31,1900-07-31,"Helligvaer",NA
"27685","2007",8,1,11.86,11.71,11.53,2007-08-01,1900-08-01,"Helligvaer",NA
"27686","2007",8,2,12.31,12.03,11.77,2007-08-02,1900-08-02,"Helligvaer",NA
"27687","2007",8,3,11.66,11.6,11.36,2007-08-03,1900-08-03,"Helligvaer",NA
"27688","2007",8,4,12.19,12.12,11.95,2007-08-04,1900-08-04,"Helligvaer",NA
"27689","2007",8,5,12.05,11.98,11.91,2007-08-05,1900-08-05,"Helligvaer",NA
"27690","2007",8,6,12.52,12.45,12.34,2007-08-06,1900-08-06,"Helligvaer",NA
"27691","2007",8,7,13.27,12.97,12.86,2007-08-07,1900-08-07,"Helligvaer",NA
"27692","2007",8,8,13.2,13.12,13.07,2007-08-08,1900-08-08,"Helligvaer",NA
"27693","2007",8,9,13.07,13.07,13.01,2007-08-09,1900-08-09,"Helligvaer",NA
"27694","2007",8,10,13.02,13.02,13.01,2007-08-10,1900-08-10,"Helligvaer",NA
"27695","2007",8,11,13.62,13.33,13.25,2007-08-11,1900-08-11,"Helligvaer",NA
"27696","2007",8,12,13.78,13.58,13.36,2007-08-12,1900-08-12,"Helligvaer",NA
"27697","2007",8,13,13.87,13.76,13.61,2007-08-13,1900-08-13,"Helligvaer",NA
"27698","2007",8,14,13.7,13.56,13.37,2007-08-14,1900-08-14,"Helligvaer",NA
"27699","2007",8,15,13.6,13.56,13.5,2007-08-15,1900-08-15,"Helligvaer",NA
"27700","2007",8,16,13.71,13.67,13.63,2007-08-16,1900-08-16,"Helligvaer",NA
"27701","2007",8,17,13.64,13.6,13.58,2007-08-17,1900-08-17,"Helligvaer",NA
"27702","2007",8,18,13.41,13.42,13.42,2007-08-18,1900-08-18,"Helligvaer",NA
"27703","2007",8,19,13.34,13.34,13.34,2007-08-19,1900-08-19,"Helligvaer",NA
"27704","2007",8,20,13.23,13.22,13.19,2007-08-20,1900-08-20,"Helligvaer",NA
"27705","2007",8,21,13.07,13.06,13.1,2007-08-21,1900-08-21,"Helligvaer",NA
"27706","2007",8,22,13.04,13.07,13.1,2007-08-22,1900-08-22,"Helligvaer",NA
"27707","2007",8,23,12.63,12.63,12.63,2007-08-23,1900-08-23,"Helligvaer",NA
"27708","2007",8,24,12.7,12.7,12.71,2007-08-24,1900-08-24,"Helligvaer",NA
"27709","2007",8,25,12.68,12.68,12.68,2007-08-25,1900-08-25,"Helligvaer",NA
"27710","2007",8,26,12.7,12.74,12.73,2007-08-26,1900-08-26,"Helligvaer",NA
"27711","2007",8,27,12.62,12.64,12.65,2007-08-27,1900-08-27,"Helligvaer",NA
"27712","2007",8,28,12.33,12.49,12.58,2007-08-28,1900-08-28,"Helligvaer",NA
"27713","2007",8,29,12.24,12.25,12.36,2007-08-29,1900-08-29,"Helligvaer",NA
"27714","2007",8,30,12,12.08,12.2,2007-08-30,1900-08-30,"Helligvaer",NA
"27715","2007",8,31,11.89,11.98,12.08,2007-08-31,1900-08-31,"Helligvaer",NA
"27716","2007",9,1,11.85,12.03,12.26,2007-09-01,1900-09-01,"Helligvaer",NA
"27717","2007",9,2,11.34,11.54,11.7,2007-09-02,1900-09-02,"Helligvaer",NA
"27718","2007",9,3,11.54,11.59,11.71,2007-09-03,1900-09-03,"Helligvaer",NA
"27719","2007",9,4,11.67,11.68,11.68,2007-09-04,1900-09-04,"Helligvaer",NA
"27720","2007",9,5,11.7,11.71,11.72,2007-09-05,1900-09-05,"Helligvaer",NA
"27721","2007",9,6,11.7,11.7,11.71,2007-09-06,1900-09-06,"Helligvaer",NA
"27722","2007",9,7,11.65,11.66,11.71,2007-09-07,1900-09-07,"Helligvaer",NA
"27723","2007",9,8,11.52,11.51,11.59,2007-09-08,1900-09-08,"Helligvaer",NA
"27724","2007",9,9,11.53,11.54,11.57,2007-09-09,1900-09-09,"Helligvaer",NA
"27725","2007",9,10,11.25,11.26,11.29,2007-09-10,1900-09-10,"Helligvaer",NA
"27726","2007",9,11,11.01,11.04,11.1,2007-09-11,1900-09-11,"Helligvaer",NA
"27727","2007",9,12,11.14,11.14,11.15,2007-09-12,1900-09-12,"Helligvaer",NA
"27728","2007",9,13,11,11,11.01,2007-09-13,1900-09-13,"Helligvaer",NA
"27729","2007",9,14,10.92,10.94,10.95,2007-09-14,1900-09-14,"Helligvaer",NA
"27730","2007",9,15,10.9,10.9,10.93,2007-09-15,1900-09-15,"Helligvaer",NA
"27731","2007",9,16,10.9,10.9,10.9,2007-09-16,1900-09-16,"Helligvaer",NA
"27732","2007",9,17,10.88,10.91,10.93,2007-09-17,1900-09-17,"Helligvaer",NA
"27733","2007",9,18,10.85,10.86,10.88,2007-09-18,1900-09-18,"Helligvaer",NA
"27734","2007",9,19,10.59,10.86,10.95,2007-09-19,1900-09-19,"Helligvaer",NA
"27735","2007",9,20,10.55,10.66,10.75,2007-09-20,1900-09-20,"Helligvaer",NA
"27736","2007",9,21,10.77,10.77,10.78,2007-09-21,1900-09-21,"Helligvaer",NA
"27737","2007",9,22,10.68,10.68,10.69,2007-09-22,1900-09-22,"Helligvaer",NA
"27738","2007",9,23,10.5,10.5,10.52,2007-09-23,1900-09-23,"Helligvaer",NA
"27739","2007",9,24,10.53,10.53,10.52,2007-09-24,1900-09-24,"Helligvaer",NA
"27740","2007",9,25,10.7,10.7,10.7,2007-09-25,1900-09-25,"Helligvaer",NA
"27741","2007",9,26,10.72,10.72,10.72,2007-09-26,1900-09-26,"Helligvaer",NA
"27742","2007",9,27,10.19,10.48,10.65,2007-09-27,1900-09-27,"Helligvaer",NA
"27743","2007",9,28,10.59,10.59,10.61,2007-09-28,1900-09-28,"Helligvaer",NA
"27744","2007",9,29,10.27,10.37,10.49,2007-09-29,1900-09-29,"Helligvaer",NA
"27745","2007",9,30,10.24,10.25,10.29,2007-09-30,1900-09-30,"Helligvaer",NA
"27746","2007",10,1,10.42,10.42,10.43,2007-10-01,1900-10-01,"Helligvaer",NA
"27747","2007",10,2,10.46,10.46,10.47,2007-10-02,1900-10-02,"Helligvaer",NA
"27748","2007",10,3,10.5,10.5,10.5,2007-10-03,1900-10-03,"Helligvaer",NA
"27749","2007",10,4,10.43,10.49,10.5,2007-10-04,1900-10-04,"Helligvaer",NA
"27750","2007",10,5,10.32,10.38,10.45,2007-10-05,1900-10-05,"Helligvaer",NA
"27751","2007",10,6,10.32,10.32,10.34,2007-10-06,1900-10-06,"Helligvaer",NA
"27752","2007",10,7,10.21,10.22,10.23,2007-10-07,1900-10-07,"Helligvaer",NA
"27753","2007",10,8,10.37,10.38,10.38,2007-10-08,1900-10-08,"Helligvaer",NA
"27754","2007",10,9,10.26,10.27,10.27,2007-10-09,1900-10-09,"Helligvaer",NA
"27755","2007",10,10,10.25,10.26,10.26,2007-10-10,1900-10-10,"Helligvaer",NA
"27756","2007",10,11,10.13,10.13,10.14,2007-10-11,1900-10-11,"Helligvaer",NA
"27757","2007",10,12,9.69,9.69,9.7,2007-10-12,1900-10-12,"Helligvaer",NA
"27758","2007",10,13,9.75,9.76,9.76,2007-10-13,1900-10-13,"Helligvaer",NA
"27759","2007",10,14,9.78,9.78,9.79,2007-10-14,1900-10-14,"Helligvaer",NA
"27760","2007",10,15,9.44,9.44,9.46,2007-10-15,1900-10-15,"Helligvaer",NA
"27761","2007",10,16,8.94,8.98,9.2,2007-10-16,1900-10-16,"Helligvaer",NA
"27762","2007",10,17,9.98,10,10.02,2007-10-17,1900-10-17,"Helligvaer",NA
"27763","2007",10,18,9.86,9.87,9.87,2007-10-18,1900-10-18,"Helligvaer",NA
"27764","2007",10,19,9.9,9.91,9.91,2007-10-19,1900-10-19,"Helligvaer",NA
"27765","2007",10,20,9.79,9.79,9.79,2007-10-20,1900-10-20,"Helligvaer",NA
"27766","2007",10,21,9.61,9.61,9.61,2007-10-21,1900-10-21,"Helligvaer",NA
"27767","2007",10,22,9.54,9.54,9.54,2007-10-22,1900-10-22,"Helligvaer",NA
"27768","2007",10,23,9.57,9.58,9.58,2007-10-23,1900-10-23,"Helligvaer",NA
"27769","2007",10,24,9.7,9.7,9.71,2007-10-24,1900-10-24,"Helligvaer",NA
"27770","2007",10,25,9.71,9.71,9.71,2007-10-25,1900-10-25,"Helligvaer",NA
"27771","2007",10,26,9.61,9.61,9.61,2007-10-26,1900-10-26,"Helligvaer",NA
"27772","2007",10,27,9.56,9.56,9.56,2007-10-27,1900-10-27,"Helligvaer",NA
"27773","2007",10,28,9.56,9.57,9.57,2007-10-28,1900-10-28,"Helligvaer",NA
"27774","2007",10,29,9.55,9.55,9.56,2007-10-29,1900-10-29,"Helligvaer",NA
"27775","2007",10,30,9.66,9.66,9.66,2007-10-30,1900-10-30,"Helligvaer",NA
"27776","2007",10,31,9.62,9.63,9.65,2007-10-31,1900-10-31,"Helligvaer",NA
"27777","2007",11,1,9.56,9.57,9.57,2007-11-01,1900-11-01,"Helligvaer",NA
"27778","2007",11,2,9.38,9.38,9.4,2007-11-02,1900-11-02,"Helligvaer",NA
"27779","2007",11,3,9.34,9.34,9.34,2007-11-03,1900-11-03,"Helligvaer",NA
"27780","2007",11,4,9.26,9.27,9.27,2007-11-04,1900-11-04,"Helligvaer",NA
"27781","2007",11,5,9.34,9.35,9.35,2007-11-05,1900-11-05,"Helligvaer",NA
"27782","2007",11,6,9.14,9.15,9.15,2007-11-06,1900-11-06,"Helligvaer",NA
"27783","2007",11,7,9.08,9.08,9.09,2007-11-07,1900-11-07,"Helligvaer",NA
"27784","2007",11,8,8.67,8.68,8.7,2007-11-08,1900-11-08,"Helligvaer",NA
"27785","2007",11,9,8.53,8.53,8.53,2007-11-09,1900-11-09,"Helligvaer",NA
"27786","2007",11,10,8.14,8.18,8.28,2007-11-10,1900-11-10,"Helligvaer",NA
"27787","2007",11,11,7.85,7.88,7.95,2007-11-11,1900-11-11,"Helligvaer",NA
"27788","2007",11,12,7.9,8.02,8.25,2007-11-12,1900-11-12,"Helligvaer",NA
"27789","2007",11,13,7.6,7.63,7.74,2007-11-13,1900-11-13,"Helligvaer",NA
"27790","2007",11,14,8.03,8.03,8.04,2007-11-14,1900-11-14,"Helligvaer",NA
"27791","2007",11,15,8.97,8.97,8.98,2007-11-15,1900-11-15,"Helligvaer",NA
"27792","2007",11,16,8.6,8.72,8.79,2007-11-16,1900-11-16,"Helligvaer",NA
"27793","2007",11,17,8.88,8.88,8.89,2007-11-17,1900-11-17,"Helligvaer",NA
"27794","2007",11,18,8.95,8.95,8.95,2007-11-18,1900-11-18,"Helligvaer",NA
"27795","2007",11,19,8.52,8.52,8.53,2007-11-19,1900-11-19,"Helligvaer",NA
"27796","2007",11,20,8.62,8.63,8.63,2007-11-20,1900-11-20,"Helligvaer",NA
"27797","2007",11,21,8.68,8.68,8.68,2007-11-21,1900-11-21,"Helligvaer",NA
"27798","2007",11,22,8.45,8.46,8.46,2007-11-22,1900-11-22,"Helligvaer",NA
"27799","2007",11,23,8.49,8.49,8.5,2007-11-23,1900-11-23,"Helligvaer",NA
"27800","2007",11,24,8.49,8.5,8.5,2007-11-24,1900-11-24,"Helligvaer",NA
"27801","2007",11,25,8.54,8.55,8.55,2007-11-25,1900-11-25,"Helligvaer",NA
"27802","2007",11,26,8.04,8.04,8.04,2007-11-26,1900-11-26,"Helligvaer",NA
"27803","2007",11,27,7.75,7.75,7.75,2007-11-27,1900-11-27,"Helligvaer",NA
"27804","2007",11,28,7.76,7.78,7.85,2007-11-28,1900-11-28,"Helligvaer",NA
"27805","2007",11,29,8.08,8.08,8.08,2007-11-29,1900-11-29,"Helligvaer",NA
"27806","2007",11,30,8.06,8.07,8.07,2007-11-30,1900-11-30,"Helligvaer",NA
"27807","2007",12,1,7.71,7.71,7.71,2007-12-01,1900-12-01,"Helligvaer",NA
"27808","2007",12,2,7.47,7.47,7.47,2007-12-02,1900-12-02,"Helligvaer",NA
"27809","2007",12,3,7.35,7.35,7.35,2007-12-03,1900-12-03,"Helligvaer",NA
"27810","2007",12,4,7.3,7.31,7.33,2007-12-04,1900-12-04,"Helligvaer",NA
"27811","2007",12,5,7.6,7.61,7.61,2007-12-05,1900-12-05,"Helligvaer",NA
"27812","2007",12,6,7.83,7.83,7.84,2007-12-06,1900-12-06,"Helligvaer",NA
"27813","2007",12,7,7.99,7.99,7.99,2007-12-07,1900-12-07,"Helligvaer",NA
"27814","2007",12,8,7.86,7.86,7.87,2007-12-08,1900-12-08,"Helligvaer",NA
"27815","2007",12,9,7.86,7.87,7.87,2007-12-09,1900-12-09,"Helligvaer",NA
"27816","2007",12,10,7.81,7.82,7.82,2007-12-10,1900-12-10,"Helligvaer",NA
"27817","2007",12,11,7.7,7.7,7.71,2007-12-11,1900-12-11,"Helligvaer",NA
"27818","2007",12,12,7.61,7.62,7.62,2007-12-12,1900-12-12,"Helligvaer",NA
"27819","2007",12,13,7.68,7.69,7.69,2007-12-13,1900-12-13,"Helligvaer",NA
"27820","2007",12,14,7.73,7.73,7.74,2007-12-14,1900-12-14,"Helligvaer",NA
"27821","2007",12,15,7.58,7.58,7.58,2007-12-15,1900-12-15,"Helligvaer",NA
"27822","2007",12,16,7.67,7.67,7.67,2007-12-16,1900-12-16,"Helligvaer",NA
"27823","2007",12,17,7.53,7.53,7.53,2007-12-17,1900-12-17,"Helligvaer",NA
"27824","2007",12,18,7.43,7.43,7.43,2007-12-18,1900-12-18,"Helligvaer",NA
"27825","2007",12,19,7.44,7.44,7.45,2007-12-19,1900-12-19,"Helligvaer",NA
"27826","2007",12,20,7.33,7.34,7.34,2007-12-20,1900-12-20,"Helligvaer",NA
"27827","2007",12,21,7.45,7.45,7.45,2007-12-21,1900-12-21,"Helligvaer",NA
"27828","2007",12,22,7.02,7.02,7.03,2007-12-22,1900-12-22,"Helligvaer",NA
"27829","2007",12,23,7.2,7.21,7.21,2007-12-23,1900-12-23,"Helligvaer",NA
"27830","2007",12,24,7.24,7.24,7.24,2007-12-24,1900-12-24,"Helligvaer",NA
"27831","2007",12,25,6.97,6.98,6.99,2007-12-25,1900-12-25,"Helligvaer",NA
"27832","2007",12,26,6.84,6.85,6.87,2007-12-26,1900-12-26,"Helligvaer",NA
"27833","2007",12,27,6.94,6.94,6.94,2007-12-27,1900-12-27,"Helligvaer",NA
"27834","2007",12,28,6.9,6.9,6.9,2007-12-28,1900-12-28,"Helligvaer",NA
"27835","2007",12,29,6.9,6.9,6.9,2007-12-29,1900-12-29,"Helligvaer",NA
"27836","2007",12,30,6.7,6.71,6.75,2007-12-30,1900-12-30,"Helligvaer",NA
"27837","2007",12,31,5.04,5.15,5.48,2007-12-31,1900-12-31,"Helligvaer",NA
"27838","2008",1,1,5.73,5.73,5.74,2008-01-01,1900-01-01,"Helligvaer",NA
"27839","2008",1,2,6.87,6.88,6.89,2008-01-02,1900-01-02,"Helligvaer",NA
"27840","2008",1,3,6.64,6.65,6.68,2008-01-03,1900-01-03,"Helligvaer",NA
"27841","2008",1,4,6.72,6.72,6.73,2008-01-04,1900-01-04,"Helligvaer",NA
"27842","2008",1,5,6.73,6.73,6.73,2008-01-05,1900-01-05,"Helligvaer",NA
"27843","2008",1,6,6.51,6.52,6.52,2008-01-06,1900-01-06,"Helligvaer",NA
"27844","2008",1,7,6.3,6.31,6.32,2008-01-07,1900-01-07,"Helligvaer",NA
"27845","2008",1,8,6.05,6.06,6.08,2008-01-08,1900-01-08,"Helligvaer",NA
"27846","2008",1,9,5.82,5.83,5.87,2008-01-09,1900-01-09,"Helligvaer",NA
"27847","2008",1,10,5.52,5.54,5.6,2008-01-10,1900-01-10,"Helligvaer",NA
"27848","2008",1,11,5.35,5.36,5.47,2008-01-11,1900-01-11,"Helligvaer",NA
"27849","2008",1,12,5.3,5.4,5.47,2008-01-12,1900-01-12,"Helligvaer",NA
"27850","2008",1,13,5.43,5.45,5.57,2008-01-13,1900-01-13,"Helligvaer",NA
"27851","2008",1,14,5.29,5.3,5.32,2008-01-14,1900-01-14,"Helligvaer",NA
"27852","2008",1,15,5.32,5.32,5.34,2008-01-15,1900-01-15,"Helligvaer",NA
"27853","2008",1,16,5.4,5.43,5.49,2008-01-16,1900-01-16,"Helligvaer",NA
"27854","2008",1,17,5.36,5.36,5.37,2008-01-17,1900-01-17,"Helligvaer",NA
"27855","2008",1,18,4.64,4.64,4.65,2008-01-18,1900-01-18,"Helligvaer",NA
"27856","2008",1,19,4.76,4.76,4.76,2008-01-19,1900-01-19,"Helligvaer",NA
"27857","2008",1,20,5.71,5.72,5.77,2008-01-20,1900-01-20,"Helligvaer",NA
"27858","2008",1,21,5.88,5.89,5.93,2008-01-21,1900-01-21,"Helligvaer",NA
"27859","2008",1,22,5.25,5.26,5.28,2008-01-22,1900-01-22,"Helligvaer",NA
"27860","2008",1,23,5.48,5.49,5.49,2008-01-23,1900-01-23,"Helligvaer",NA
"27861","2008",1,24,6.21,6.22,6.22,2008-01-24,1900-01-24,"Helligvaer",NA
"27862","2008",1,25,5.72,5.73,5.74,2008-01-25,1900-01-25,"Helligvaer",NA
"27863","2008",1,26,5.2,5.26,5.42,2008-01-26,1900-01-26,"Helligvaer",NA
"27864","2008",1,27,5.24,5.4,5.53,2008-01-27,1900-01-27,"Helligvaer",NA
"27865","2008",1,28,6.08,6.08,6.08,2008-01-28,1900-01-28,"Helligvaer",NA
"27866","2008",1,29,6.11,6.11,6.12,2008-01-29,1900-01-29,"Helligvaer",NA
"27867","2008",1,30,5.49,5.52,5.54,2008-01-30,1900-01-30,"Helligvaer",NA
"27868","2008",1,31,5.42,5.43,5.44,2008-01-31,1900-01-31,"Helligvaer",NA
"27869","2008",2,1,5.37,5.37,5.37,2008-02-01,1900-02-01,"Helligvaer",NA
"27870","2008",2,2,5.77,5.77,5.78,2008-02-02,1900-02-02,"Helligvaer",NA
"27871","2008",2,3,5.96,5.96,5.96,2008-02-03,1900-02-03,"Helligvaer",NA
"27872","2008",2,4,5.46,5.47,5.47,2008-02-04,1900-02-04,"Helligvaer",NA
"27873","2008",2,5,5.45,5.45,5.45,2008-02-05,1900-02-05,"Helligvaer",NA
"27874","2008",2,6,5.41,5.41,5.41,2008-02-06,1900-02-06,"Helligvaer",NA
"27875","2008",2,7,5.52,5.52,5.52,2008-02-07,1900-02-07,"Helligvaer",NA
"27876","2008",2,8,5.33,5.33,5.34,2008-02-08,1900-02-08,"Helligvaer",NA
"27877","2008",2,9,5.33,5.33,5.33,2008-02-09,1900-02-09,"Helligvaer",NA
"27878","2008",2,10,5.72,5.72,5.72,2008-02-10,1900-02-10,"Helligvaer",NA
"27879","2008",2,11,5.95,5.96,5.96,2008-02-11,1900-02-11,"Helligvaer",NA
"27880","2008",2,12,6.06,6.06,6.06,2008-02-12,1900-02-12,"Helligvaer",NA
"27881","2008",2,13,5.62,5.64,5.65,2008-02-13,1900-02-13,"Helligvaer",NA
"27882","2008",2,14,5.45,5.45,5.45,2008-02-14,1900-02-14,"Helligvaer",NA
"27883","2008",2,15,5.32,5.33,5.33,2008-02-15,1900-02-15,"Helligvaer",NA
"27884","2008",2,16,5.9,5.9,5.9,2008-02-16,1900-02-16,"Helligvaer",NA
"27885","2008",2,17,5.42,5.42,5.42,2008-02-17,1900-02-17,"Helligvaer",NA
"27886","2008",2,18,5.37,5.37,5.38,2008-02-18,1900-02-18,"Helligvaer",NA
"27887","2008",2,19,5.15,5.15,5.15,2008-02-19,1900-02-19,"Helligvaer",NA
"27888","2008",2,20,5.19,5.19,5.19,2008-02-20,1900-02-20,"Helligvaer",NA
"27889","2008",2,21,5.34,5.35,5.35,2008-02-21,1900-02-21,"Helligvaer",NA
"27890","2008",2,22,5.71,5.71,5.71,2008-02-22,1900-02-22,"Helligvaer",NA
"27891","2008",2,23,5.59,5.59,5.6,2008-02-23,1900-02-23,"Helligvaer",NA
"27892","2008",2,24,5.47,5.47,5.47,2008-02-24,1900-02-24,"Helligvaer",NA
"27893","2008",2,25,5.42,5.43,5.43,2008-02-25,1900-02-25,"Helligvaer",NA
"27894","2008",2,26,5.24,5.25,5.25,2008-02-26,1900-02-26,"Helligvaer",NA
"27895","2008",2,27,5.22,5.22,5.22,2008-02-27,1900-02-27,"Helligvaer",NA
"27896","2008",2,28,5.23,5.23,5.23,2008-02-28,1900-02-28,"Helligvaer",NA
"27897","2008",2,29,5.15,5.15,5.15,2008-02-29,NA,"Helligvaer",NA
"27898","2008",3,1,5.01,5.02,5.02,2008-03-01,1900-03-01,"Helligvaer",NA
"27899","2008",3,2,4.9,4.91,4.91,2008-03-02,1900-03-02,"Helligvaer",NA
"27900","2008",3,3,4.85,4.85,4.85,2008-03-03,1900-03-03,"Helligvaer",NA
"27901","2008",3,4,5.16,5.17,5.17,2008-03-04,1900-03-04,"Helligvaer",NA
"27902","2008",3,5,4.92,4.93,4.93,2008-03-05,1900-03-05,"Helligvaer",NA
"27903","2008",3,6,5.18,5.19,5.19,2008-03-06,1900-03-06,"Helligvaer",NA
"27904","2008",3,7,4.99,4.99,4.99,2008-03-07,1900-03-07,"Helligvaer",NA
"27905","2008",3,8,5.24,5.24,5.24,2008-03-08,1900-03-08,"Helligvaer",NA
"27906","2008",3,9,5.32,5.32,5.32,2008-03-09,1900-03-09,"Helligvaer",NA
"27907","2008",3,10,5.29,5.3,5.3,2008-03-10,1900-03-10,"Helligvaer",NA
"27908","2008",3,11,5.11,5.12,5.14,2008-03-11,1900-03-11,"Helligvaer",NA
"27909","2008",3,12,5.25,5.25,5.25,2008-03-12,1900-03-12,"Helligvaer",NA
"27910","2008",3,13,5.4,5.41,5.41,2008-03-13,1900-03-13,"Helligvaer",NA
"27911","2008",3,14,5.32,5.32,5.32,2008-03-14,1900-03-14,"Helligvaer",NA
"27912","2008",3,15,5.23,5.24,5.3,2008-03-15,1900-03-15,"Helligvaer",NA
"27913","2008",3,16,5.48,5.49,5.52,2008-03-16,1900-03-16,"Helligvaer",NA
"27914","2008",3,17,4.95,4.98,5.11,2008-03-17,1900-03-17,"Helligvaer",NA
"27915","2008",3,18,4.54,4.56,4.67,2008-03-18,1900-03-18,"Helligvaer",NA
"27916","2008",3,19,4.41,4.42,4.42,2008-03-19,1900-03-19,"Helligvaer",NA
"27917","2008",3,20,4.41,4.42,4.42,2008-03-20,1900-03-20,"Helligvaer",NA
"27918","2008",3,21,4.63,4.63,4.64,2008-03-21,1900-03-21,"Helligvaer",NA
"27919","2008",3,22,4.7,4.71,4.74,2008-03-22,1900-03-22,"Helligvaer",NA
"27920","2008",3,23,5.27,5.27,5.28,2008-03-23,1900-03-23,"Helligvaer",NA
"27921","2008",3,24,5.22,5.23,5.23,2008-03-24,1900-03-24,"Helligvaer",NA
"27922","2008",3,25,4.95,4.95,4.97,2008-03-25,1900-03-25,"Helligvaer",NA
"27923","2008",3,26,4.51,4.51,4.54,2008-03-26,1900-03-26,"Helligvaer",NA
"27924","2008",3,27,4.25,4.27,4.39,2008-03-27,1900-03-27,"Helligvaer",NA
"27925","2008",3,28,3.29,3.42,3.63,2008-03-28,1900-03-28,"Helligvaer",NA
"27926","2008",3,29,3.87,3.87,3.87,2008-03-29,1900-03-29,"Helligvaer",NA
"27927","2008",3,30,4,3.97,4,2008-03-30,1900-03-30,"Helligvaer",NA
"27928","2008",3,31,4.29,4.29,4.3,2008-03-31,1900-03-31,"Helligvaer",NA
"27929","2008",4,1,4.93,4.93,4.93,2008-04-01,1900-04-01,"Helligvaer",NA
"27930","2008",4,2,4.46,4.47,4.47,2008-04-02,1900-04-02,"Helligvaer",NA
"27931","2008",4,3,4.41,4.37,4.38,2008-04-03,1900-04-03,"Helligvaer",NA
"27932","2008",4,4,4.51,4.5,4.52,2008-04-04,1900-04-04,"Helligvaer",NA
"27933","2008",4,5,4.54,4.54,4.54,2008-04-05,1900-04-05,"Helligvaer",NA
"27934","2008",4,6,4.44,4.44,4.44,2008-04-06,1900-04-06,"Helligvaer",NA
"27935","2008",4,7,4.59,4.59,4.59,2008-04-07,1900-04-07,"Helligvaer",NA
"27936","2008",4,8,4.69,4.67,4.68,2008-04-08,1900-04-08,"Helligvaer",NA
"27937","2008",4,9,4.72,4.73,4.77,2008-04-09,1900-04-09,"Helligvaer",NA
"27938","2008",4,10,4.71,4.71,4.71,2008-04-10,1900-04-10,"Helligvaer",NA
"27939","2008",4,11,4.77,4.75,4.71,2008-04-11,1900-04-11,"Helligvaer",NA
"27940","2008",4,12,4.91,4.9,4.88,2008-04-12,1900-04-12,"Helligvaer",NA
"27941","2008",4,13,4.9,4.89,4.89,2008-04-13,1900-04-13,"Helligvaer",NA
"27942","2008",4,14,4.97,4.96,4.95,2008-04-14,1900-04-14,"Helligvaer",NA
